timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707550765715,46,"cat/cdn/shop/products/Group532-687777.png-3,453",200,OK,Stress Thread Group 3-7,bin,true,,150417,1383,10,10,https://supertails.com/cdn/shop/products/Group532-687777.png?v=1696496826,42,0,0
1707550764729,1033,"cat/pages/cat-products-3,201",200,OK,Stress Thread Group 3-10,text,true,,148276,1458,10,10,https://supertails.com/pages/cat-products,1021,0,0
1707550765450,327,"home/.well-known/shopify/monorail/unstable/produce_batch-2,680",200,OK,Stress Thread Group 3-1,,true,,1118,3289,10,10,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,327,0,0
1707550765735,55,"cat/checkouts/internal/preloads.js-3,267",200,OK,Stress Thread Group 3-8,text,true,,1850,1357,10,10,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,55,0,0
1707550765762,44,"cat/cdn/shop/t/462/assets/pagefly.bc58673e.css-3,265",200,OK,Stress Thread Group 3-10,text,true,,7458,1361,10,10,https://supertails.com/cdn/shop/t/462/assets/pagefly.bc58673e.css?v=60749442741763067811707419906,44,0,0
1707550765753,53,"cat/cdn/shop/products/Frame6-2022-12-16T130032.278.png-3,277",200,OK,Stress Thread Group 3-9,bin,true,,78637,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130032.278.png?v=1696600018,51,0,0
1707550765761,57,"cat/cdn/shop/files/Frame872.png-3,460",200,OK,Stress Thread Group 3-7,bin,true,,50102,1373,10,10,https://supertails.com/cdn/shop/files/Frame872.png?v=1699879153,56,0,0
1707550765807,43,"cat/cdn/shop/products/Frame6-2022-12-16T125719.156.png-3,269",200,OK,Stress Thread Group 3-9,bin,true,,62253,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125719.156.png?v=1696599985,43,0,0
1707550765791,65,"cat/cdn/shop/products/Frame6-2022-12-16T130032.278.png-3,277",200,OK,Stress Thread Group 3-8,bin,true,,78639,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130032.278.png?v=1696600018,63,0,0
1707550765807,50,"cat/checkouts/internal/preloads.js-3,267",200,OK,Stress Thread Group 3-10,text,true,,1844,1357,10,10,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,49,0,0
1707550765818,51,"cat/cdn/shop/products/Group531-478553-625416.png-3,456",200,OK,Stress Thread Group 3-7,bin,true,,68720,1390,10,10,https://supertails.com/cdn/shop/products/Group531-478553-625416.png?v=1696496830,50,0,0
1707550765851,39,"cat/cdn/shop/products/Frame6-2022-12-16T125613.917.png-3,276",200,OK,Stress Thread Group 3-9,bin,true,,91835,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125613.917.png?v=1696599994,37,0,0
1707550765857,39,"cat/cdn/shop/products/Frame6-2022-12-16T130032.278.png-3,277",200,OK,Stress Thread Group 3-10,bin,true,,78636,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130032.278.png?v=1696600018,37,0,0
1707550765857,42,"cat/cdn/shop/products/Frame6-2022-12-16T125719.156.png-3,269",200,OK,Stress Thread Group 3-8,bin,true,,62258,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125719.156.png?v=1696599985,41,0,0
1707550765870,47,"cat/cdn/shop/files/image599_5edc2683-61c5-4caa-84ca-a6be1a2a64e1.png-3,458",200,OK,Stress Thread Group 3-7,bin,true,,44129,1410,10,10,https://supertails.com/cdn/shop/files/image599_5edc2683-61c5-4caa-84ca-a6be1a2a64e1.png?v=1697117888,46,0,0
1707550765897,42,"cat/cdn/shop/products/Frame6-2022-12-16T125719.156.png-3,269",200,OK,Stress Thread Group 3-10,bin,true,,62251,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125719.156.png?v=1696599985,40,0,0
1707550765890,49,"cat/cdn/shop/products/Frame6-2022-12-16T130127.289.png-3,278",200,OK,Stress Thread Group 3-9,bin,true,,121077,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130127.289.png?v=1696600030,47,0,0
1707550765900,60,"cat/cdn/shop/products/Frame6-2022-12-16T125613.917.png-3,276",200,OK,Stress Thread Group 3-8,bin,true,,91843,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125613.917.png?v=1696599994,58,0,0
1707550765918,46,"cat/cdn/shop/files/Frame35_de86f830-4f6b-4aff-887c-19de03fbb9b6.png-3,461",200,OK,Stress Thread Group 3-7,bin,true,,58729,1409,10,10,https://supertails.com/cdn/shop/files/Frame35_de86f830-4f6b-4aff-887c-19de03fbb9b6.png?v=1706159831,45,0,0
1707550765939,42,"cat/cdn/shop/products/Frame6-2022-12-16T125613.917.png-3,276",200,OK,Stress Thread Group 3-10,bin,true,,91839,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125613.917.png?v=1696599994,38,0,0
1707550765665,316,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,512",200,OK,Stress Thread Group 3-6,,true,,1126,2432,10,10,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,316,0,0
1707550765960,44,"cat/cdn/shop/products/Frame6-2022-12-16T130127.289.png-3,278",200,OK,Stress Thread Group 3-8,bin,true,,121088,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130127.289.png?v=1696600030,41,0,0
1707550765965,62,"cat/cdn/shop/products/Group530-208719-167488.png-3,457",200,OK,Stress Thread Group 3-7,bin,true,,209898,1390,10,10,https://supertails.com/cdn/shop/products/Group530-208719-167488.png?v=1696496834,53,0,0
1707550765981,54,"cat/cdn/shop/products/Frame6-2022-12-16T130127.289.png-3,278",200,OK,Stress Thread Group 3-10,bin,true,,121087,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130127.289.png?v=1696600030,49,0,0
1707550765038,1011,"home/-2,601",200,OK,Stress Thread Group 3-4,text,true,,170893,722,10,10,https://supertails.com/,969,0,0
1707550765778,295,"home/cart.json-2,726",200,OK,Stress Thread Group 3-1,text,true,,2289,1260,10,10,https://supertails.com/cart.json,295,0,0
1707550766027,49,"cat/cdn/shop/products/2_140f69c4-91ae-4b34-9e34-6a4952be3dc9.jpg-3,464",200,OK,Stress Thread Group 3-7,bin,true,,75582,1406,10,10,https://supertails.com/cdn/shop/products/2_140f69c4-91ae-4b34-9e34-6a4952be3dc9.jpg?v=1706159831,48,0,0
1707550766061,43,"home/cdn/shop/t/462/compiled_assets/styles.css-2,606",200,OK,Stress Thread Group 3-4,text,true,,1475,1267,10,10,https://supertails.com/cdn/shop/t/462/compiled_assets/styles.css?349329,43,0,0
1707550766077,61,"cat/cdn/shop/products/4_ea762fe7-2de1-4200-b94a-8b69cc480b9b.jpg-3,466",200,OK,Stress Thread Group 3-7,bin,true,,90006,1406,10,10,https://supertails.com/cdn/shop/products/4_ea762fe7-2de1-4200-b94a-8b69cc480b9b.jpg?v=1706159831,59,0,0
1707550766105,62,"home/checkouts/internal/preloads.js-2,615",200,OK,Stress Thread Group 3-4,text,true,,1853,1289,10,10,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,62,0,0
1707550766139,46,"cat/cdn/shop/products/3_a40f2a7c-6401-40f5-941b-3eb496086805.jpg-3,465",200,OK,Stress Thread Group 3-7,bin,true,,90207,1406,10,10,https://supertails.com/cdn/shop/products/3_a40f2a7c-6401-40f5-941b-3eb496086805.jpg?v=1706159831,44,0,0
1707550766186,66,"cat/cdn/shop/products/5_5185e57a-57aa-4594-8320-541719a3857a.jpg-3,467",200,OK,Stress Thread Group 3-7,bin,true,,68323,1406,10,10,https://supertails.com/cdn/shop/products/5_5185e57a-57aa-4594-8320-541719a3857a.jpg?v=1706159831,65,0,0
1707550765940,328,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,258",200,OK,Stress Thread Group 3-9,,true,,1130,1898,10,10,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,328,0,0
1707550766253,53,"cat/cdn/shop/products/6_34cda4f4-7361-403c-975d-45db0fdb130b.jpg-3,468",200,OK,Stress Thread Group 3-7,bin,true,,66190,1406,10,10,https://supertails.com/cdn/shop/products/6_34cda4f4-7361-403c-975d-45db0fdb130b.jpg?v=1706159831,51,0,0
1707550765982,325,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,513",200,OK,Stress Thread Group 3-6,,true,,1116,2577,10,10,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,325,0,0
1707550766005,319,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,258",200,OK,Stress Thread Group 3-8,,true,,1122,1898,10,10,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,319,0,0
1707550766269,77,"cat/cdn/shop/products/Frame6-2022-12-16T130152.757.png-3,280",200,OK,Stress Thread Group 3-9,bin,true,,127329,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130152.757.png?v=1696600042,75,0,0
1707550766325,50,"cat/cdn/shop/products/Frame6-2022-12-16T130152.757.png-3,280",200,OK,Stress Thread Group 3-8,bin,true,,127334,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130152.757.png?v=1696600042,47,0,0
1707550766035,342,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,258",200,OK,Stress Thread Group 3-10,,true,,1118,1898,10,10,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,342,0,0
1707550766347,43,"cat/cdn/shop/products/Frame6-2022-12-16T125848.071.png-3,285",200,OK,Stress Thread Group 3-9,bin,true,,84458,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125848.071.png?v=1696600061,42,0,0
1707550766073,324,"home/.well-known/shopify/monorail/v1/produce-2,728",200,OK,Stress Thread Group 3-1,,true,,1122,5768,10,10,https://supertails.com/.well-known/shopify/monorail/v1/produce,324,0,0
1707550766378,43,"cat/cdn/shop/products/Frame6-2022-12-16T130152.757.png-3,280",200,OK,Stress Thread Group 3-10,bin,true,,127340,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130152.757.png?v=1696600042,37,0,0
1707550766391,42,"cat/cdn/shop/products/Frame6-2022-12-16T125808.853.png-3,283",200,OK,Stress Thread Group 3-9,bin,true,,96775,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125808.853.png?v=1696600054,40,0,0
1707550766376,63,"cat/cdn/shop/products/Frame6-2022-12-16T125848.071.png-3,285",200,OK,Stress Thread Group 3-8,bin,true,,84458,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125848.071.png?v=1696600061,61,0,0
1707550765303,1127,"home/-2,601",200,OK,Stress Thread Group 3-5,text,true,,170873,722,10,10,https://supertails.com/,1059,0,0
1707550766421,41,"cat/cdn/shop/products/Frame6-2022-12-16T125848.071.png-3,285",200,OK,Stress Thread Group 3-10,bin,true,,84459,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125848.071.png?v=1696600061,38,0,0
1707550766434,40,"cat/cdn/shop/products/Frame6-2022-12-16T130100.385.png-3,295",200,OK,Stress Thread Group 3-9,bin,true,,63281,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130100.385.png?v=1696600069,40,0,0
1707550766441,39,"home/cdn/shop/t/462/compiled_assets/styles.css-2,606",200,OK,Stress Thread Group 3-5,text,true,,1483,1267,10,10,https://supertails.com/cdn/shop/t/462/compiled_assets/styles.css?349329,39,0,0
1707550766439,48,"cat/cdn/shop/products/Frame6-2022-12-16T125808.853.png-3,283",200,OK,Stress Thread Group 3-8,bin,true,,96765,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125808.853.png?v=1696600054,46,0,0
1707550766463,45,"cat/cdn/shop/products/Frame6-2022-12-16T125808.853.png-3,283",200,OK,Stress Thread Group 3-10,bin,true,,96767,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125808.853.png?v=1696600054,41,0,0
1707550766168,348,"home/.well-known/shopify/monorail/unstable/produce_batch-2,610",200,OK,Stress Thread Group 3-4,,true,,1126,1829,10,10,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,348,0,0
1707550766475,48,"cat/cdn/shop/products/Frame6-2022-12-16T141429.079.png-3,296",200,OK,Stress Thread Group 3-9,bin,true,,69520,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141429.079.png?v=1696600860,48,0,0
1707550766481,53,"home/checkouts/internal/preloads.js-2,615",200,OK,Stress Thread Group 3-5,text,true,,1852,1289,10,10,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,53,0,0
1707550766488,56,"cat/cdn/shop/products/Frame6-2022-12-16T130100.385.png-3,295",200,OK,Stress Thread Group 3-8,bin,true,,63274,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130100.385.png?v=1696600069,55,0,0
1707550766509,45,"cat/cdn/shop/products/Frame6-2022-12-16T130100.385.png-3,295",200,OK,Stress Thread Group 3-10,bin,true,,63285,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130100.385.png?v=1696600069,43,0,0
1707550766516,44,"home/cdn/shop/t/462/compiled_assets/scripts.js-2,616",200,OK,Stress Thread Group 3-4,text,true,,1939,1253,10,10,https://supertails.com/cdn/shop/t/462/compiled_assets/scripts.js?349329,44,0,0
1707550766524,51,"cat/cdn/shop/products/Frame6-2022-12-16T141710.895.png-3,301",200,OK,Stress Thread Group 3-9,bin,true,,93148,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141710.895.png?v=1696600926,50,0,0
1707550766544,52,"cat/cdn/shop/products/Frame6-2022-12-16T141429.079.png-3,296",200,OK,Stress Thread Group 3-8,bin,true,,69525,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141429.079.png?v=1696600860,50,0,0
1707550766555,41,"cat/cdn/shop/products/Frame6-2022-12-16T141429.079.png-3,296",200,OK,Stress Thread Group 3-10,bin,true,,69523,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141429.079.png?v=1696600860,38,0,0
1707550766306,294,"cat/cart.json-3,454",200,OK,Stress Thread Group 3-7,text,true,,2292,1278,10,10,https://supertails.com/cart.json,294,0,0
1707550766307,306,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,511",200,OK,Stress Thread Group 3-6,,true,,1124,1658,10,10,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,306,0,0
1707550766576,51,"cat/cdn/shop/products/Frame6-2022-12-16T141528.069.png-3,298",200,OK,Stress Thread Group 3-9,bin,true,,94733,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141528.069.png?v=1696600904,49,0,0
1707550766596,47,"cat/cdn/shop/products/Frame6-2022-12-16T141710.895.png-3,301",200,OK,Stress Thread Group 3-10,bin,true,,93142,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141710.895.png?v=1696600926,43,0,0
1707550766596,55,"cat/cdn/shop/products/Frame6-2022-12-16T141710.895.png-3,301",200,OK,Stress Thread Group 3-8,bin,true,,93145,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141710.895.png?v=1696600926,53,0,0
1707550766601,50,"cat/cdn/shop/products/7_9500470b-3c6d-4a8f-abb1-1494104b2db6.jpg-3,471",200,OK,Stress Thread Group 3-7,bin,true,,82279,1406,10,10,https://supertails.com/cdn/shop/products/7_9500470b-3c6d-4a8f-abb1-1494104b2db6.jpg?v=1706159831,48,0,0
1707550766628,47,"cat/cdn/shop/products/Frame6-2022-12-16T141624.218.png-3,300",200,OK,Stress Thread Group 3-9,bin,true,,90762,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141624.218.png?v=1696600911,45,0,0
1707550766644,44,"cat/cdn/shop/products/Frame6-2022-12-16T141528.069.png-3,298",200,OK,Stress Thread Group 3-10,bin,true,,94729,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141528.069.png?v=1696600904,39,0,0
1707550766652,48,"cat/cdn/shop/products/Frame6-2022-12-16T141528.069.png-3,298",200,OK,Stress Thread Group 3-8,bin,true,,94731,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141528.069.png?v=1696600904,46,0,0
1707550766652,50,"cat/cdn/shop/files/COMBOFreshForPaw_63252660-b301-467e-9960-607aad4cdef5.jpg-3,472",200,OK,Stress Thread Group 3-7,bin,true,,47064,1418,10,10,https://supertails.com/cdn/shop/files/COMBOFreshForPaw_63252660-b301-467e-9960-607aad4cdef5.jpg?v=1706159831,50,0,0
1707550766675,42,"cat/cdn/shop/products/Frame6-2022-12-16T141739.290.png-3,309",200,OK,Stress Thread Group 3-9,bin,true,,83678,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141739.290.png?v=1696600947,41,0,0
1707550766688,49,"cat/cdn/shop/products/Frame6-2022-12-16T141624.218.png-3,300",200,OK,Stress Thread Group 3-10,bin,true,,90756,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141624.218.png?v=1696600911,45,0,0
1707550766703,45,"cat/cdn/shop/files/Frame35_86130443-a965-4891-93e3-5e2630a67d85.png-3,474",200,OK,Stress Thread Group 3-7,bin,true,,56893,1409,10,10,https://supertails.com/cdn/shop/files/Frame35_86130443-a965-4891-93e3-5e2630a67d85.png?v=1706159899,44,0,0
1707550766701,56,"cat/cdn/shop/products/Frame6-2022-12-16T141624.218.png-3,300",200,OK,Stress Thread Group 3-8,bin,true,,90754,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141624.218.png?v=1696600911,54,0,0
1707550766718,46,"cat/cdn/shop/products/Frame6-2022-12-16T141350.572.png-3,297",200,OK,Stress Thread Group 3-9,bin,true,,97133,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141350.572.png?v=1696600894,44,0,0
1707550766737,43,"cat/cdn/shop/products/Frame6-2022-12-16T141739.290.png-3,309",200,OK,Stress Thread Group 3-10,bin,true,,83676,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141739.290.png?v=1696600947,40,0,0
1707550766749,47,"cat/cdn/shop/products/61BNrAV5Y6L._SL1000-230137.jpg-3,478",200,OK,Stress Thread Group 3-7,bin,true,,77116,1394,10,10,https://supertails.com/cdn/shop/products/61BNrAV5Y6L._SL1000-230137.jpg?v=1696482990,45,0,0
1707550766758,50,"cat/cdn/shop/products/Frame6-2022-12-16T141739.290.png-3,309",200,OK,Stress Thread Group 3-8,bin,true,,83677,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141739.290.png?v=1696600947,48,0,0
1707550766764,47,"cat/wpm@cc00d552w755d100bpc2f13081mb87193f6/web-pixel-shopify-custom-pixel@0575/sandbox/modern/pages/cat-products-3,310",200,OK,Stress Thread Group 3-9,text,true,,18236,1545,10,10,https://supertails.com/wpm@cc00d552w755d100bpc2f13081mb87193f6/web-pixel-shopify-custom-pixel@0575/sandbox/modern/pages/cat-products,47,0,0
1707550766780,47,"cat/cdn/shop/products/Frame6-2022-12-16T141350.572.png-3,297",200,OK,Stress Thread Group 3-10,bin,true,,97130,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141350.572.png?v=1696600894,44,0,0
1707550766797,57,"cat/cdn/shop/products/61Ej7ajZN8L._SL1000-117483.jpg-3,480",200,OK,Stress Thread Group 3-7,bin,true,,63220,1394,10,10,https://supertails.com/cdn/shop/products/61Ej7ajZN8L._SL1000-117483.jpg?v=1696482993,55,0,0
1707550766811,48,"cat/cdn/shop/products/Frame6-2022-12-16T140834.803_b1beff0a-dc35-48d1-b3f5-9287e893180a.png-3,311",200,OK,Stress Thread Group 3-9,bin,true,,121081,1433,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T140834.803_b1beff0a-dc35-48d1-b3f5-9287e893180a.png?v=1696600957,46,0,0
1707550766809,59,"cat/cdn/shop/products/Frame6-2022-12-16T141350.572.png-3,297",200,OK,Stress Thread Group 3-8,bin,true,,97129,1396,10,10,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141350.572.png?v=1696600894,57,0,0
1707550766828,49,"cat/wpm@cc00d552w755d100bpc2f13081mb87193f6/web-pixel-shopify-custom-pixel@0575/sandbox/modern/pages/cat-products-3,310",200,OK,Stress Thread Group 3-10,text,true,,18210,1545,10,10,https://supertails.com/wpm@cc00d552w755d100bpc2f13081mb87193f6/web-pixel-shopify-custom-pixel@0575/sandbox/modern/pages/cat-products,49,0,0
1707550766535,347,"home/.well-known/shopify/monorail/unstable/produce_batch-2,610",200,OK,Stress Thread Group 3-5,,true,,1116,1829,10,10,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,347,0,0
1707550766855,47,"cat/cdn/shop/products/Frame7_6936627a-3332-402e-8237-31960dc9b354.jpg-3,481",200,OK,Stress Thread Group 3-7,bin,true,,86083,1411,10,10,https://supertails.com/cdn/shop/products/Frame7_6936627a-3332-402e-8237-31960dc9b354.jpg?v=1696482988,45,0,0
